filename,path,file_id,frequency,start_date,end_date,variable,variable_long_name,variable_standard_name,variable_cell_methods,variable_units,realm
20010901.ocean_daily_z_2001_246.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output005/20010901.ocean_daily_z_2001_246.nc,ocean.1day.nv:2.xh:3600.xq:3601.yh:845.yq:846.z_l_sub01:1,1day,"2001-09-03, 00:00:00","2001-09-04, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'nv', 'time', 'time_bnds', 'uo', 'vo', 'xh', 'xq', 'yh', 'yq', 'z_l_sub01']","['Length of average period', 'Start time for average period', 'End time for average period', 'vertex number', 'time', 'time axis boundaries', 'Sea Water X Velocity', 'Sea Water Y Velocity', 'h point nominal longitude', 'q point nominal longitude', 'h point nominal latitude', 'q point nominal latitude', 'Depth at cell center']","['', '', '', '', '', '', 'sea_water_x_velocity', 'sea_water_y_velocity', '', '', '', '', '']","['', '', '', '', '', '', 'z_l:mean yh:mean xq:point time: mean', 'z_l:mean yq:point xh:mean time: mean', '', '', '', '', '']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', '', 'days since 1991-01-01 00:00:00', 'days', 'm s-1', 'm s-1', 'degrees_east', 'degrees_east', 'degrees_north', 'degrees_north', 'meters']",ocean
20010901.ocean_daily_z_2001_247.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output005/20010901.ocean_daily_z_2001_247.nc,ocean.1day.nv:2.xh:3600.xq:3601.yh:845.yq:846.z_l_sub01:1,1day,"2001-09-04, 00:00:00","2001-09-05, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'nv', 'time', 'time_bnds', 'uo', 'vo', 'xh', 'xq', 'yh', 'yq', 'z_l_sub01']","['Length of average period', 'Start time for average period', 'End time for average period', 'vertex number', 'time', 'time axis boundaries', 'Sea Water X Velocity', 'Sea Water Y Velocity', 'h point nominal longitude', 'q point nominal longitude', 'h point nominal latitude', 'q point nominal latitude', 'Depth at cell center']","['', '', '', '', '', '', 'sea_water_x_velocity', 'sea_water_y_velocity', '', '', '', '', '']","['', '', '', '', '', '', 'z_l:mean yh:mean xq:point time: mean', 'z_l:mean yq:point xh:mean time: mean', '', '', '', '', '']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', '', 'days since 1991-01-01 00:00:00', 'days', 'm s-1', 'm s-1', 'degrees_east', 'degrees_east', 'degrees_north', 'degrees_north', 'meters']",ocean
20010901.ocean_daily_z_2001_248.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output005/20010901.ocean_daily_z_2001_248.nc,ocean.1day.nv:2.xh:3600.xq:3601.yh:845.yq:846.z_l_sub01:1,1day,"2001-09-05, 00:00:00","2001-09-06, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'nv', 'time', 'time_bnds', 'uo', 'vo', 'xh', 'xq', 'yh', 'yq', 'z_l_sub01']","['Length of average period', 'Start time for average period', 'End time for average period', 'vertex number', 'time', 'time axis boundaries', 'Sea Water X Velocity', 'Sea Water Y Velocity', 'h point nominal longitude', 'q point nominal longitude', 'h point nominal latitude', 'q point nominal latitude', 'Depth at cell center']","['', '', '', '', '', '', 'sea_water_x_velocity', 'sea_water_y_velocity', '', '', '', '', '']","['', '', '', '', '', '', 'z_l:mean yh:mean xq:point time: mean', 'z_l:mean yq:point xh:mean time: mean', '', '', '', '', '']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', '', 'days since 1991-01-01 00:00:00', 'days', 'm s-1', 'm s-1', 'degrees_east', 'degrees_east', 'degrees_north', 'degrees_north', 'meters']",ocean
20010901.ocean_daily_z_2001_249.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output005/20010901.ocean_daily_z_2001_249.nc,ocean.1day.nv:2.xh:3600.xq:3601.yh:845.yq:846.z_l_sub01:1,1day,"2001-09-06, 00:00:00","2001-09-07, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'nv', 'time', 'time_bnds', 'uo', 'vo', 'xh', 'xq', 'yh', 'yq', 'z_l_sub01']","['Length of average period', 'Start time for average period', 'End time for average period', 'vertex number', 'time', 'time axis boundaries', 'Sea Water X Velocity', 'Sea Water Y Velocity', 'h point nominal longitude', 'q point nominal longitude', 'h point nominal latitude', 'q point nominal latitude', 'Depth at cell center']","['', '', '', '', '', '', 'sea_water_x_velocity', 'sea_water_y_velocity', '', '', '', '', '']","['', '', '', '', '', '', 'z_l:mean yh:mean xq:point time: mean', 'z_l:mean yq:point xh:mean time: mean', '', '', '', '', '']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', '', 'days since 1991-01-01 00:00:00', 'days', 'm s-1', 'm s-1', 'degrees_east', 'degrees_east', 'degrees_north', 'degrees_north', 'meters']",ocean
20010901.ocean_daily_z_2001_250.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output005/20010901.ocean_daily_z_2001_250.nc,ocean.1day.nv:2.xh:3600.xq:3601.yh:845.yq:846.z_l_sub01:1,1day,"2001-09-07, 00:00:00","2001-09-08, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'nv', 'time', 'time_bnds', 'uo', 'vo', 'xh', 'xq', 'yh', 'yq', 'z_l_sub01']","['Length of average period', 'Start time for average period', 'End time for average period', 'vertex number', 'time', 'time axis boundaries', 'Sea Water X Velocity', 'Sea Water Y Velocity', 'h point nominal longitude', 'q point nominal longitude', 'h point nominal latitude', 'q point nominal latitude', 'Depth at cell center']","['', '', '', '', '', '', 'sea_water_x_velocity', 'sea_water_y_velocity', '', '', '', '', '']","['', '', '', '', '', '', 'z_l:mean yh:mean xq:point time: mean', 'z_l:mean yq:point xh:mean time: mean', '', '', '', '', '']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', '', 'days since 1991-01-01 00:00:00', 'days', 'm s-1', 'm s-1', 'degrees_east', 'degrees_east', 'degrees_north', 'degrees_north', 'meters']",ocean
20010901.ocean_daily_z_2001_251.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output005/20010901.ocean_daily_z_2001_251.nc,ocean.1day.nv:2.xh:3600.xq:3601.yh:845.yq:846.z_l_sub01:1,1day,"2001-09-08, 00:00:00","2001-09-09, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'nv', 'time', 'time_bnds', 'uo', 'vo', 'xh', 'xq', 'yh', 'yq', 'z_l_sub01']","['Length of average period', 'Start time for average period', 'End time for average period', 'vertex number', 'time', 'time axis boundaries', 'Sea Water X Velocity', 'Sea Water Y Velocity', 'h point nominal longitude', 'q point nominal longitude', 'h point nominal latitude', 'q point nominal latitude', 'Depth at cell center']","['', '', '', '', '', '', 'sea_water_x_velocity', 'sea_water_y_velocity', '', '', '', '', '']","['', '', '', '', '', '', 'z_l:mean yh:mean xq:point time: mean', 'z_l:mean yq:point xh:mean time: mean', '', '', '', '', '']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', '', 'days since 1991-01-01 00:00:00', 'days', 'm s-1', 'm s-1', 'degrees_east', 'degrees_east', 'degrees_north', 'degrees_north', 'meters']",ocean
20010901.ocean_daily_z_2001_252.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output005/20010901.ocean_daily_z_2001_252.nc,ocean.1day.nv:2.xh:3600.xq:3601.yh:845.yq:846.z_l_sub01:1,1day,"2001-09-09, 00:00:00","2001-09-10, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'nv', 'time', 'time_bnds', 'uo', 'vo', 'xh', 'xq', 'yh', 'yq', 'z_l_sub01']","['Length of average period', 'Start time for average period', 'End time for average period', 'vertex number', 'time', 'time axis boundaries', 'Sea Water X Velocity', 'Sea Water Y Velocity', 'h point nominal longitude', 'q point nominal longitude', 'h point nominal latitude', 'q point nominal latitude', 'Depth at cell center']","['', '', '', '', '', '', 'sea_water_x_velocity', 'sea_water_y_velocity', '', '', '', '', '']","['', '', '', '', '', '', 'z_l:mean yh:mean xq:point time: mean', 'z_l:mean yq:point xh:mean time: mean', '', '', '', '', '']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', '', 'days since 1991-01-01 00:00:00', 'days', 'm s-1', 'm s-1', 'degrees_east', 'degrees_east', 'degrees_north', 'degrees_north', 'meters']",ocean
20010901.ocean_daily_z_2001_253.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output005/20010901.ocean_daily_z_2001_253.nc,ocean.1day.nv:2.xh:3600.xq:3601.yh:845.yq:846.z_l_sub01:1,1day,"2001-09-10, 00:00:00","2001-09-11, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'nv', 'time', 'time_bnds', 'uo', 'vo', 'xh', 'xq', 'yh', 'yq', 'z_l_sub01']","['Length of average period', 'Start time for average period', 'End time for average period', 'vertex number', 'time', 'time axis boundaries', 'Sea Water X Velocity', 'Sea Water Y Velocity', 'h point nominal longitude', 'q point nominal longitude', 'h point nominal latitude', 'q point nominal latitude', 'Depth at cell center']","['', '', '', '', '', '', 'sea_water_x_velocity', 'sea_water_y_velocity', '', '', '', '', '']","['', '', '', '', '', '', 'z_l:mean yh:mean xq:point time: mean', 'z_l:mean yq:point xh:mean time: mean', '', '', '', '', '']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', '', 'days since 1991-01-01 00:00:00', 'days', 'm s-1', 'm s-1', 'degrees_east', 'degrees_east', 'degrees_north', 'degrees_north', 'meters']",ocean
20010901.ocean_daily_z_2001_254.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output005/20010901.ocean_daily_z_2001_254.nc,ocean.1day.nv:2.xh:3600.xq:3601.yh:845.yq:846.z_l_sub01:1,1day,"2001-09-11, 00:00:00","2001-09-12, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'nv', 'time', 'time_bnds', 'uo', 'vo', 'xh', 'xq', 'yh', 'yq', 'z_l_sub01']","['Length of average period', 'Start time for average period', 'End time for average period', 'vertex number', 'time', 'time axis boundaries', 'Sea Water X Velocity', 'Sea Water Y Velocity', 'h point nominal longitude', 'q point nominal longitude', 'h point nominal latitude', 'q point nominal latitude', 'Depth at cell center']","['', '', '', '', '', '', 'sea_water_x_velocity', 'sea_water_y_velocity', '', '', '', '', '']","['', '', '', '', '', '', 'z_l:mean yh:mean xq:point time: mean', 'z_l:mean yq:point xh:mean time: mean', '', '', '', '', '']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', '', 'days since 1991-01-01 00:00:00', 'days', 'm s-1', 'm s-1', 'degrees_east', 'degrees_east', 'degrees_north', 'degrees_north', 'meters']",ocean
20010901.ocean_daily_z_2001_255.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output005/20010901.ocean_daily_z_2001_255.nc,ocean.1day.nv:2.xh:3600.xq:3601.yh:845.yq:846.z_l_sub01:1,1day,"2001-09-12, 00:00:00","2001-09-13, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'nv', 'time', 'time_bnds', 'uo', 'vo', 'xh', 'xq', 'yh', 'yq', 'z_l_sub01']","['Length of average period', 'Start time for average period', 'End time for average period', 'vertex number', 'time', 'time axis boundaries', 'Sea Water X Velocity', 'Sea Water Y Velocity', 'h point nominal longitude', 'q point nominal longitude', 'h point nominal latitude', 'q point nominal latitude', 'Depth at cell center']","['', '', '', '', '', '', 'sea_water_x_velocity', 'sea_water_y_velocity', '', '', '', '', '']","['', '', '', '', '', '', 'z_l:mean yh:mean xq:point time: mean', 'z_l:mean yq:point xh:mean time: mean', '', '', '', '', '']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', '', 'days since 1991-01-01 00:00:00', 'days', 'm s-1', 'm s-1', 'degrees_east', 'degrees_east', 'degrees_north', 'degrees_north', 'meters']",ocean
20010901.ocean_daily_z_2001_256.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output005/20010901.ocean_daily_z_2001_256.nc,ocean.1day.nv:2.xh:3600.xq:3601.yh:845.yq:846.z_l_sub01:1,1day,"2001-09-13, 00:00:00","2001-09-14, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'nv', 'time', 'time_bnds', 'uo', 'vo', 'xh', 'xq', 'yh', 'yq', 'z_l_sub01']","['Length of average period', 'Start time for average period', 'End time for average period', 'vertex number', 'time', 'time axis boundaries', 'Sea Water X Velocity', 'Sea Water Y Velocity', 'h point nominal longitude', 'q point nominal longitude', 'h point nominal latitude', 'q point nominal latitude', 'Depth at cell center']","['', '', '', '', '', '', 'sea_water_x_velocity', 'sea_water_y_velocity', '', '', '', '', '']","['', '', '', '', '', '', 'z_l:mean yh:mean xq:point time: mean', 'z_l:mean yq:point xh:mean time: mean', '', '', '', '', '']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', '', 'days since 1991-01-01 00:00:00', 'days', 'm s-1', 'm s-1', 'degrees_east', 'degrees_east', 'degrees_north', 'degrees_north', 'meters']",ocean
20010901.ocean_daily_z_2001_257.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output005/20010901.ocean_daily_z_2001_257.nc,ocean.1day.nv:2.xh:3600.xq:3601.yh:845.yq:846.z_l_sub01:1,1day,"2001-09-14, 00:00:00","2001-09-15, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'nv', 'time', 'time_bnds', 'uo', 'vo', 'xh', 'xq', 'yh', 'yq', 'z_l_sub01']","['Length of average period', 'Start time for average period', 'End time for average period', 'vertex number', 'time', 'time axis boundaries', 'Sea Water X Velocity', 'Sea Water Y Velocity', 'h point nominal longitude', 'q point nominal longitude', 'h point nominal latitude', 'q point nominal latitude', 'Depth at cell center']","['', '', '', '', '', '', 'sea_water_x_velocity', 'sea_water_y_velocity', '', '', '', '', '']","['', '', '', '', '', '', 'z_l:mean yh:mean xq:point time: mean', 'z_l:mean yq:point xh:mean time: mean', '', '', '', '', '']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', '', 'days since 1991-01-01 00:00:00', 'days', 'm s-1', 'm s-1', 'degrees_east', 'degrees_east', 'degrees_north', 'degrees_north', 'meters']",ocean
20010901.ocean_daily_z_2001_258.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output005/20010901.ocean_daily_z_2001_258.nc,ocean.1day.nv:2.xh:3600.xq:3601.yh:845.yq:846.z_l_sub01:1,1day,"2001-09-15, 00:00:00","2001-09-16, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'nv', 'time', 'time_bnds', 'uo', 'vo', 'xh', 'xq', 'yh', 'yq', 'z_l_sub01']","['Length of average period', 'Start time for average period', 'End time for average period', 'vertex number', 'time', 'time axis boundaries', 'Sea Water X Velocity', 'Sea Water Y Velocity', 'h point nominal longitude', 'q point nominal longitude', 'h point nominal latitude', 'q point nominal latitude', 'Depth at cell center']","['', '', '', '', '', '', 'sea_water_x_velocity', 'sea_water_y_velocity', '', '', '', '', '']","['', '', '', '', '', '', 'z_l:mean yh:mean xq:point time: mean', 'z_l:mean yq:point xh:mean time: mean', '', '', '', '', '']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', '', 'days since 1991-01-01 00:00:00', 'days', 'm s-1', 'm s-1', 'degrees_east', 'degrees_east', 'degrees_north', 'degrees_north', 'meters']",ocean
20010901.ocean_daily_z_2001_259.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output005/20010901.ocean_daily_z_2001_259.nc,ocean.1day.nv:2.xh:3600.xq:3601.yh:845.yq:846.z_l_sub01:1,1day,"2001-09-16, 00:00:00","2001-09-17, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'nv', 'time', 'time_bnds', 'uo', 'vo', 'xh', 'xq', 'yh', 'yq', 'z_l_sub01']","['Length of average period', 'Start time for average period', 'End time for average period', 'vertex number', 'time', 'time axis boundaries', 'Sea Water X Velocity', 'Sea Water Y Velocity', 'h point nominal longitude', 'q point nominal longitude', 'h point nominal latitude', 'q point nominal latitude', 'Depth at cell center']","['', '', '', '', '', '', 'sea_water_x_velocity', 'sea_water_y_velocity', '', '', '', '', '']","['', '', '', '', '', '', 'z_l:mean yh:mean xq:point time: mean', 'z_l:mean yq:point xh:mean time: mean', '', '', '', '', '']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', '', 'days since 1991-01-01 00:00:00', 'days', 'm s-1', 'm s-1', 'degrees_east', 'degrees_east', 'degrees_north', 'degrees_north', 'meters']",ocean
20010901.ocean_daily_z_2001_260.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output005/20010901.ocean_daily_z_2001_260.nc,ocean.1day.nv:2.xh:3600.xq:3601.yh:845.yq:846.z_l_sub01:1,1day,"2001-09-17, 00:00:00","2001-09-18, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'nv', 'time', 'time_bnds', 'uo', 'vo', 'xh', 'xq', 'yh', 'yq', 'z_l_sub01']","['Length of average period', 'Start time for average period', 'End time for average period', 'vertex number', 'time', 'time axis boundaries', 'Sea Water X Velocity', 'Sea Water Y Velocity', 'h point nominal longitude', 'q point nominal longitude', 'h point nominal latitude', 'q point nominal latitude', 'Depth at cell center']","['', '', '', '', '', '', 'sea_water_x_velocity', 'sea_water_y_velocity', '', '', '', '', '']","['', '', '', '', '', '', 'z_l:mean yh:mean xq:point time: mean', 'z_l:mean yq:point xh:mean time: mean', '', '', '', '', '']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', '', 'days since 1991-01-01 00:00:00', 'days', 'm s-1', 'm s-1', 'degrees_east', 'degrees_east', 'degrees_north', 'degrees_north', 'meters']",ocean
20010901.ocean_daily_z_2001_261.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output005/20010901.ocean_daily_z_2001_261.nc,ocean.1day.nv:2.xh:3600.xq:3601.yh:845.yq:846.z_l_sub01:1,1day,"2001-09-18, 00:00:00","2001-09-19, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'nv', 'time', 'time_bnds', 'uo', 'vo', 'xh', 'xq', 'yh', 'yq', 'z_l_sub01']","['Length of average period', 'Start time for average period', 'End time for average period', 'vertex number', 'time', 'time axis boundaries', 'Sea Water X Velocity', 'Sea Water Y Velocity', 'h point nominal longitude', 'q point nominal longitude', 'h point nominal latitude', 'q point nominal latitude', 'Depth at cell center']","['', '', '', '', '', '', 'sea_water_x_velocity', 'sea_water_y_velocity', '', '', '', '', '']","['', '', '', '', '', '', 'z_l:mean yh:mean xq:point time: mean', 'z_l:mean yq:point xh:mean time: mean', '', '', '', '', '']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', '', 'days since 1991-01-01 00:00:00', 'days', 'm s-1', 'm s-1', 'degrees_east', 'degrees_east', 'degrees_north', 'degrees_north', 'meters']",ocean
20010901.ocean_daily_z_2001_262.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output005/20010901.ocean_daily_z_2001_262.nc,ocean.1day.nv:2.xh:3600.xq:3601.yh:845.yq:846.z_l_sub01:1,1day,"2001-09-19, 00:00:00","2001-09-20, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'nv', 'time', 'time_bnds', 'uo', 'vo', 'xh', 'xq', 'yh', 'yq', 'z_l_sub01']","['Length of average period', 'Start time for average period', 'End time for average period', 'vertex number', 'time', 'time axis boundaries', 'Sea Water X Velocity', 'Sea Water Y Velocity', 'h point nominal longitude', 'q point nominal longitude', 'h point nominal latitude', 'q point nominal latitude', 'Depth at cell center']","['', '', '', '', '', '', 'sea_water_x_velocity', 'sea_water_y_velocity', '', '', '', '', '']","['', '', '', '', '', '', 'z_l:mean yh:mean xq:point time: mean', 'z_l:mean yq:point xh:mean time: mean', '', '', '', '', '']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', '', 'days since 1991-01-01 00:00:00', 'days', 'm s-1', 'm s-1', 'degrees_east', 'degrees_east', 'degrees_north', 'degrees_north', 'meters']",ocean
